Open Mic,Day,Start Time,Latest End Time,Venue Name,Borough,Neighborhood,Location,Venue type,Cost,Stage time,Sign-Up Instructions,Host(s) / Organizer,Changes/updates,Last verified,This Month's Changes ,Other Rules,Help other comics! Leave reviews,unique identifier,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source
Phoenix Bar,Monday,6:00 PM,7:45 PM,Phoenix Bar Avenue A,Manhattan,East Village,"447 E 13th St, New York, NY 10009",Bar,Free,,in person only,Brad Aford,@papatlalpan,Verified 8/7 SMS,,,,,40.729938,-73.981084,1,rooftop,447 E 13th St,,"New York, NY 10009",447,E 13th St,,,New York,NY,New York County,10009,US,City of New York
Phoenix Bar,Wednesday,6:00 PM,7:45 PM,Phoenix Bar Avenue A,Manhattan,East Village,"447 E 13th St, New York, NY 10009",Comedy Club,"1 drink min ($4 pineapple juice, really $3 with $1 tip)",5,in person only,Wayne Charles II,@phoenixcomedynyc,Verified 8/7 SMS,,,,Wednesday-6:00 PM-@phoenixcomedynyc,40.729938,-73.981084,1,rooftop,447 E 13th St,,"New York, NY 10009",447,E 13th St,,,New York,NY,New York County,10009,US,City of New York
Malev Phoenix Phoeedback,Thursday,6:05 PM,7:45 PM,Phoenix Bar Avenue A,Manhattan,East Village,"447 E 13th St, New York, NY 10009",Bar,"1 drink min ($4 pineapple juice, really $3 with $1 tip)",5,in person only,Adam Malev at Phoenix Bar,@phoenixcomedynyc,Verified 8/7 SMS,,,,Thursday-6:05 PM-@phoenixcomedynyc,40.729938,-73.981084,1,rooftop,447 E 13th St,,"New York, NY 10009",447,E 13th St,,,New York,NY,New York County,10009,US,City of New York
Phoenix Bar,Friday,6:00 PM,7:45 PM,Phoenix Bar Avenue A,Manhattan,East Village,"447 E 13th St, New York, NY 10009",Bar,"1 drink min ($4 pineapple juice, really $3 with $1 tip)",5,Sign up in person,Hetty Ra,@phoenixcomedynyc,Verified 8/7 SMS,,,,Phoenix_Bar_Avenue_A_Friday_600_PM_166,40.729938,-73.981084,1,rooftop,447 E 13th St,,"New York, NY 10009",447,E 13th St,,,New York,NY,New York County,10009,US,City of New York
Harlem Nights,Monday,6:00 PM,7:30 PM,Harlem Nights Bar,Manhattan,Harlem,"2361 Adam Clayton Powell Jr Blvd, New York, NY 10030",Comedy Club,$7.62 but you get a free drink or fries,5,Text Rashad Bashir,Rashad Bashir,@rbashir_comedy,Verified 8/7 SMS,,,,,40.817229,-73.941973,1,rooftop,2361 Adam Clayton Powell Jr Blvd,,"New York, NY 10030",2361,Adam Clayton Powell Jr Blvd,,,New York,NY,New York County,10030,US,City of New York
Pillow Fight,Monday,6:00 PM,7:30 PM,Pine Box Rock Shop,Brooklyn,East Williamsburg,"12 Grattan St, Brooklyn, NY 11206",Comedy Club,1 drink,,Sign up in person,,@pillowfightmic,Unverified,,,,,40.7054,-73.932706,1,rooftop,12 Grattan St,,"Brooklyn, NY 11206",12,Grattan St,,,Brooklyn,NY,Kings County,11206,US,City of New York
the champs,Wednesday,6:00 PM,7:30 PM,Pine Box Rock Shop,Brooklyn,East Williamsburg,"12 Grattan St, Brooklyn, NY 11206",Comedy Club,Free (buy smth at bar pls),,signup there,PineBox host,@pineboxrockshop,Unverified,,,,Wednesday-6:00 PM-@pineboxrockshop,40.7054,-73.932706,1,rooftop,12 Grattan St,,"Brooklyn, NY 11206",12,Grattan St,,,Brooklyn,NY,Kings County,11206,US,City of New York
fozzie bear presents,Friday,6:00 PM,7:30 PM,Pine Box Rock Shop,Brooklyn,East Williamsburg,"12 Grattan St, Brooklyn, NY 11206",Bar,Free (buy smth at bar pls),,signup there,,@pineboxrockshop,Unverified,,,,Pine_Box_Rock_Shop_Friday_600_PM_170,40.7054,-73.932706,1,rooftop,12 Grattan St,,"Brooklyn, NY 11206",12,Grattan St,,,Brooklyn,NY,Kings County,11206,US,City of New York
Comedy in Harlem,Monday,6:00 PM,7:30 PM,Comedy in Harlem,Manhattan,Harlem,"750A St Nicholas Ave, New York, NY 10031",Comedy Club,$5 ,5,SUGU,SashaLynn Medina,@comedyinharlem,Verified 8/7 SMS,,,,,40.826347,-73.943386,1,street_center,St Nicholas Ave,,"New York, NY 10031",,St Nicholas Ave,,,New York,NY,New York County,10031,US,TIGER/Line® dataset from the US Census Bureau
Comedy in Harlem,Tuesday,6:00 PM,7:30 PM,Comedy in Harlem,Manhattan,Harlem,"750A St Nicholas Ave, New York, NY 10031",Comedy Club,$5 cash,5,5:30 signup,,@comedyinharlem,Verified 8/7 SMS,,,,Tuesday-6:00 PM-@comedyinharlem,40.826347,-73.943386,1,street_center,St Nicholas Ave,,"New York, NY 10031",,St Nicholas Ave,,,New York,NY,New York County,10031,US,TIGER/Line® dataset from the US Census Bureau
Comedy in Harlem,Tuesday,7:00 PM,8:30 PM,Comedy in Harlem,Manhattan,Harlem,"750A St Nicholas Ave, New York, NY 10031",Comedy Club,$5 cash,5,"signup starts at 7, 2nd mic starts as soon as the 1st ends",,@laughpackproductions,Verified tediously 7/22 Malev,,show up first go up first depending on the host,,Tuesday-7:00 PM-@laughpackproductions,40.826347,-73.943386,1,street_center,St Nicholas Ave,,"New York, NY 10031",,St Nicholas Ave,,,New York,NY,New York County,10031,US,TIGER/Line® dataset from the US Census Bureau
Flop mic,Monday,6:30 PM,8:00 PM,Flop House Comedy Club,Brooklyn,Williamsburg,"362 Grand St, Brooklyn, NY 11211",Comedy Club,Free (buy smth at bar pls),,https://checkout.square.site/merchant/MLE3S94S31KSN/checkout/SIS6B57KN346S6DZKXCFZ26T,Flop House host,@flophousecomedy,Verified 8/7 SMS,,,,,40.712272,-73.955748,1,rooftop,362 Grand St,,"Brooklyn, NY 11211",362,Grand St,,,Brooklyn,NY,Kings County,11211,US,City of New York
Yikes! mic,Tuesday,6:30 PM,8:00 PM,Flop House Comedy Club,Brooklyn,Williamsburg,"362 Grand St, Brooklyn, NY 11211",Comedy Club,Free (buy smth at bar pls),,https://checkout.square.site/merchant/MLE3S94S31KSN/checkout/SIS6B57KN346S6DZKXCFZ26T,Flop House host,@flophousecomedy,Verified 8/7 SMS,,,,Tuesday-6:30 PM-@flophousecomedy,40.712272,-73.955748,1,rooftop,362 Grand St,,"Brooklyn, NY 11211",362,Grand St,,,Brooklyn,NY,Kings County,11211,US,City of New York
finite jest,Wednesday,6:30 PM,8:00 PM,Flop House Comedy Club,Brooklyn,Williamsburg,"362 Grand St, Brooklyn, NY 11211",Comedy Club,Free (buy smth at bar pls),,https://checkout.square.site/merchant/MLE3S94S31KSN/checkout/SIS6B57KN346S6DZKXCFZ26T,Flop House host,@flophousecomedy,Verified 8/7 SMS,,,,Wednesday-6:30 PM-@flophousecomedy,40.712272,-73.955748,1,rooftop,362 Grand St,,"Brooklyn, NY 11211",362,Grand St,,,Brooklyn,NY,Kings County,11211,US,City of New York
Flop Mic,Thursday,6:30 PM,8:00 PM,Flop House Comedy Club,Brooklyn,Williamsburg,"362 Grand St, Brooklyn, NY 11211",Comedy Club,Free (buy smth at bar pls),,https://checkout.square.site/merchant/MLE3S94S31KSN/checkout/SIS6B57KN346S6DZKXCFZ26T,Flop House host,@flophousecomedy,Verified 8/7 SMS,,,,Thursday-6:30 PM-@flophousecomedy,40.712272,-73.955748,1,rooftop,362 Grand St,,"Brooklyn, NY 11211",362,Grand St,,,Brooklyn,NY,Kings County,11211,US,City of New York
Flop Mic,Thursday,8:00 PM,9:30 PM,Flop House Comedy Club,Brooklyn,Williamsburg,"362 Grand St, Brooklyn, NY 11211",Comedy Club,Free (buy smth at bar pls),,https://checkout.square.site/merchant/MLE3S94S31KSN/checkout/SIS6B57KN346S6DZKXCFZ26T,Flop House host,@flophousecomedy,Verified 8/7 SMS,,,,Thursday-8:00 PM-@flophousecomedy,40.712272,-73.955748,1,rooftop,362 Grand St,,"Brooklyn, NY 11211",362,Grand St,,,Brooklyn,NY,Kings County,11211,US,City of New York
Pure Flop chaos house mic,Friday,6:30 PM,7:45 PM,Flop House Comedy Club,Brooklyn,Williamsburg,"362 Grand St, Brooklyn, NY 11211",Comedy Club,Free (buy smth at bar pls),,https://checkout.square.site/merchant/MLE3S94S31KSN/checkout/SIS6B57KN346S6DZKXCFZ26T,Flop House host,@purechaoscomedy,Verified 8/7 SMS,,,,Flop_House_Comedy_Club_Friday_630_PM_179,40.712272,-73.955748,1,rooftop,362 Grand St,,"Brooklyn, NY 11211",362,Grand St,,,Brooklyn,NY,Kings County,11211,US,City of New York
Flop Mic,Saturday,4:30 PM,6:30 PM,Flop House Comedy Club,Brooklyn,Williamsburg,"362 Grand St, Brooklyn, NY 11211",Comedy Club,Free (buy smth at bar pls),,https://checkout.square.site/merchant/MLE3S94S31KSN/checkout/SIS6B57KN346S6DZKXCFZ26T,Flop House host,@flophousecomedy,Verified 8/7 SMS,,All instructions on how to get into the building are sent in an email once you've signed up online. We have two 1-hour open mics. One is from 4-5 and the other is 5-6. 10 comics max on each mic. ,,Saturday-4:30 PM-@flophousecomedy,40.712272,-73.955748,1,rooftop,362 Grand St,,"Brooklyn, NY 11211",362,Grand St,,,Brooklyn,NY,Kings County,11211,US,City of New York
Spare Time open mic,Monday,6:30 PM,8:00 PM,The Gutter Williamsburg,Brooklyn,Greenpoint/Williamsburg,"200 N 14th St, Brooklyn, NY 11249",Comedy Club,$5+ purchase,,List in person,Jake Hamilton (jakefrickinhamilton),@sparetimecomedy,Verified 8/7 SMS,,,,,40.722686,-73.955322,1,rooftop,200 N 14th St,,"Brooklyn, NY 11249",200,N 14th St,,,Brooklyn,NY,Kings County,11249,US,City of New York
Yard Sale,Monday,6:45 PM,8:30 PM,Alphaville,Brooklyn,Bushwick,"1288 Myrtle Ave, Brooklyn, NY 11221",Bar,$5 ,5,Sign up in person,,@yardsalegirls,Verified 8/7 SMS,,,,,40.69804,-73.924715,1,rooftop,1288 Myrtle Ave,,"Brooklyn, NY 11221",1288,Myrtle Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
Fun Mic,Monday,7:00 PM,8:30 PM,Freddy'S,Brooklyn,Park Slope,"627 5th Ave, Brooklyn, NY 11215",Bar,Free,,Sign up in person,Asif L./Mike H.,@fisacomedy,Verified 8/7 SMS,,,,,40.663251,-73.991253,1,rooftop,627 5th Ave,,"Brooklyn, NY 11215",627,5th Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
Freak Latte,Monday,7:00 PM,8:30 PM,Good Judy,Brooklyn,Park Slope,"563 5th Ave, Brooklyn, NY 11215",Bar,Free,,Sign up in person,,@freaklattemic,Verified 8/7 SMS,,,,,40.665292,-73.989357,1,rooftop,563 5th Ave,,"Brooklyn, NY 11215",563,5th Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
Femmes and Friends Mic,Monday,7:00 PM,8:30 PM,NYC Suite Bar,Manhattan,UWS,"992 Amsterdam Ave, New York, NY 10025",Bar,Free,5,google sheet (link on IG),,@femmesandfriendsmic,Verified 8/7 SMS,,,,,40.80257,-73.964395,1,rooftop,992 Amsterdam Ave,,"New York, NY 10025",992,Amsterdam Ave,,,New York,NY,New York County,10025,US,City of New York
Suite Weekly Open Mic,Wednesday,7:30 PM,9:00 PM,NYC Suite Bar,Manhattan,UWS,"992 Amsterdam Ave, New York, NY 10025",Comedy Club,1 Drink Minimum,,Show Up to Go Up beginning at 7:15 PM,Peter Struckmeyer,@pstruck14 on Instagram - please follow me so I see your message!,Verified 8/7 SMS,,,,Wednesday-7:30 PM-@pstruck14 on Instagram - please follow me so I see your message!,40.80257,-73.964395,1,rooftop,992 Amsterdam Ave,,"New York, NY 10025",992,Amsterdam Ave,,,New York,NY,New York County,10025,US,City of New York
Comedians on the Loose,Monday,7:30 PM,9:30 PM,Black Cat LES,Manhattan,LES,"140 Eldridge St, New York, NY 10002",Coffee Shop,$6 cash,5,https://www.comediansontheloose.com/open-mics,Sonja Savanovic,@cotlcomedy,Verified tediously 7/22 Malev,,,,,40.719113,-73.991373,1,rooftop,140 Eldridge St,,"New York, NY 10002",140,Eldridge St,,,New York,NY,New York County,10002,US,City of New York
1st/3rd/5th Open to suggestions mic,Monday,7:45 PM,9:00 PM,Cobra Club Brooklyn,Brooklyn,Bushwick,"6 Wyckoff Ave, Brooklyn, NY 11237",Comedy Club,Free,5,Sign up in person,,@opentosuggestionsmic,Unverified,,,Changes host by week: 1st/3rd OpentoSuggestions. 2nd/4th We'reAllFriendsHere,,40.706776,-73.923403,1,rooftop,6 Wyckoff Ave,,"Brooklyn, NY 11237",6,Wyckoff Ave,,,Brooklyn,NY,Kings County,11237,US,City of New York
*3 mics/month* Succulent Open Mic,Monday,8:00 PM,9:30 PM,Tara Mor,Manhattan,Chelsea,"150 W 30th St, New York, NY 10001",Bar,1 drink,4,Sign up at 7:30 unless it's the week with their monthly show that replaces the mic,@probablybobbyg,@succulent_comedy,Verified 8/7 SMS,,,,,40.748144,-73.991912,1,rooftop,150 W 30th St,,"New York, NY 10001",150,W 30th St,,,New York,NY,New York County,10001,US,City of New York
Easy paradise mag @kgb,Monday,8:00 PM,1:00 AM,Kgb Bar,Manhattan,East Village,"85 E 4th St, New York, NY 10003",Bar,2 drinks,10,dm easyparadisemag on ig,Matt proctor,@easyparadisemag,Verified tediously 7/22 Malev,,,,,40.726497,-73.989877,1,rooftop,85 E 4th St,,"New York, NY 10003",85,E 4th St,,,New York,NY,New York County,10003,US,City of New York
Stumble Inn,Monday,8:00 PM,10:00 PM,Stumble Inn,Manhattan,UES,"1454 2nd Ave, New York, NY 10021",Bar,Free (buy smth at bar pls),5,"Dm @jonmahoneycomedy on sunday to sign up, cap at 14",Jon Mahoney,@jonmahoneycomedy,Verified 8/7 SMS,,,,,40.771221,-73.95639,1,rooftop,1454 2nd Ave,,"New York, NY 10021",1454,2nd Ave,,,New York,NY,New York County,10021,US,City of New York
Hell Yeah,Monday,9:00 PM,10:30 PM,Halyards,Brooklyn,Gowanus,"406 3rd Ave, Brooklyn, NY 11215",Bar,1 item minimum,5,signup there,Garrett Snipes,@garrettsnipes,Verified 8/7 SMS,,,,,40.673268,-73.989715,1,rooftop,406 3rd Ave,,"Brooklyn, NY 11215",406,3rd Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
Tammany Hall,Tuesday,6:00 PM,7:30 PM,Halyards,Brooklyn,Gowanus,"406 3rd Ave, Brooklyn, NY 11215",Bar,Free (buy smth at bar pls),5,signup there,,@tammanyhallmic,Unverified,,,,Tuesday-6:00 PM-@tammanyhallmic,40.673268,-73.989715,1,rooftop,406 3rd Ave,,"Brooklyn, NY 11215",406,3rd Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
teachers lounge,Wednesday,5:30 PM,7:00 PM,Halyards,Brooklyn,Gowanus,"406 3rd Ave, Brooklyn, NY 11215",Comedy Club,Free (buy smth at bar pls),,signup there,@paigemode @_timchilds,@teachersloungeopenmic,Verified 8/7 SMS,,,,Wednesday-5:30 PM-@teachersloungeopenmic,40.673268,-73.989715,1,rooftop,406 3rd Ave,,"Brooklyn, NY 11215",406,3rd Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
friday mic,Friday,6:20 PM,7:50 PM,Halyards,Brooklyn,Gowanus,"406 3rd Ave, Brooklyn, NY 11215",Bar,1 drink min (club soda etc ok),4,Sign up form posted on IG every Wednesday https://www.instagram.com/friday_mic,Ilana Rubin,@friday_mic,Verified 8/7 SMS,,,,Halyards_Friday_620_PM_196,40.673268,-73.989715,1,rooftop,406 3rd Ave,,"Brooklyn, NY 11215",406,3rd Ave,,,Brooklyn,NY,Kings County,11215,US,City of New York
Noncommittal Mic,Monday,9:00 PM,10:30 PM,Grove 34,Queens,Astoria,"31-83 34th St, Astoria, NY 11106",Comedy Club,Free,5,Sign up in person,Hallie Manchester and Alejandra Jimenez,@noncommittalmic,Verified 8/9 Malev,,,"First come, first served",,40.761106,-73.922642,1,rooftop,31-83 34th St,,"Astoria, NY 11106",31-83,34th St,,,Astoria,NY,Queens County,11106,US,City of New York
*6 or 11* Fun Mug RIFF Mic,Friday,6:00 PM,7:30 PM,Grove 34,Manhattan,LES,"31-83 34th St, Astoria, NY 11106",Comedy Club,$5 ,5,Comment on IG @thefearcitycomedyclub,Pablo Pantalones,@funmugnyc or @pabspants,Verified 8/7 SMS,,,,Grove_34_Friday_600_PM_198,40.761106,-73.922642,1,rooftop,31-83 34th St,,"Astoria, NY 11106",31-83,34th St,,,Astoria,NY,Queens County,11106,US,City of New York
Mixed mic!The Joy of Ranting,Monday,9:00 PM,10:30 PM,Windjammer,Queens,Ridgewood,"5-52 Grandview Ave, Ridgewood, NY 11385",Bar,Free,5,Sign up in person,,,Unverified,,,,,40.708985,-73.906345,0.9,range_interpolation,5 Grandview Ave,,"Ridgewood, NY 11385",5,Grandview Ave,,,Ridgewood,NY,Queens County,11385,US,TIGER/Line® dataset from the US Census Bureau
PIT $10 Musical Improv Jam,Monday,9:30 PM,11:00 PM,The PIT NYC,Manhattan,Midtown,"154 W. 29th St., New York, NY 10001",Theatre Space,$10 ,,Improv Jams & Open Mics | Peoples Improv Theater,Hunter Martin and Austin Olsen,@austino19,Unverified,,,,,40.747473,-73.992227,1,rooftop,154 W 29th St,,"New York, NY 10001",154,W 29th St,,,New York,NY,New York County,10001,US,City of New York
PIT Improv Jam,Tuesday,9:30 PM,10:30 PM,The PIT NYC,Manhattan,Midtown,"154 W. 29th St., New York, NY 10001",Theatre Space,$5 ,,Improv Jams & Open Mics | Peoples Improv Theater,Lane Napper,@austino19,Unverified,,,,Tuesday-9:30 PM-@austino19,40.747473,-73.992227,1,rooftop,154 W 29th St,,"New York, NY 10001",154,W 29th St,,,New York,NY,New York County,10001,US,City of New York
PIT Show MIC,Wednesday,4:00 PM,5:30 PM,The PIT NYC,Manhattan,Midtown,"154 W. 29th St., New York, NY 10001",Theatre Space,$5 ,5,Improv Jams & Open Mics | Peoples Improv Theater,DJ Dark Davey,@dmruizcreative,Verified 8/7 SMS,,,,Wednesday-4:00 PM-@dmruizcreative,40.747473,-73.992227,1,rooftop,154 W 29th St,,"New York, NY 10001",154,W 29th St,,,New York,NY,New York County,10001,US,City of New York
PIT Scene Improv Jam,Wednesday,9:30 PM,10:30 PM,The PIT NYC,Manhattan,Midtown,"154 W. 29th St., New York, NY 10001",Theatre Space,$5 ,,Improv Jams & Open Mics | Peoples Improv Theater,"Slaney Rose Jordan, Melody Conte & Rob Davenport!",@thesongcountess,Verified tediously 8/3 Malev,,,,Wednesday-9:30 PM-@thesongcountess,40.747473,-73.992227,1,rooftop,154 W 29th St,,"New York, NY 10001",154,W 29th St,,,New York,NY,New York County,10001,US,City of New York
PIT Scene Improv Jam,Thursday,6:00 PM,7:30 PM,The PIT NYC,Manhattan,Midtown,"154 W. 29th St., New York, NY 10001",Theatre Space,$5 ,,Improv Jams & Open Mics | Peoples Improv Theater,Beau Danner and Nick Rockwell,@hibeaudanner,Verified 7/3 Leo,,,,Thursday-6:00 PM-@hibeaudanner,40.747473,-73.992227,1,rooftop,154 W 29th St,,"New York, NY 10001",154,W 29th St,,,New York,NY,New York County,10001,US,City of New York
PIT Improv Jam FeelGoodFriday,Friday,5:00 PM,6:30 PM,The PIT NYC,Manhattan,Midtown,"154 W. 29th St., New York, NY 10001",Theatre Space,$10 ,,Improv Jams & Open Mics | Peoples Improv Theater,John T Haller,@johnthaller,Verified tediously 8/4 Charlotte,,,,The_PIT_NYC_Friday_500_PM_205,40.747473,-73.992227,1,rooftop,154 W 29th St,,"New York, NY 10001",154,W 29th St,,,New York,NY,New York County,10001,US,City of New York
PIT CHARACTER Mic,Friday,6:30 PM,8:00 PM,The PIT NYC,Manhattan,Midtown,"154 W. 29th St., New York, NY 10001",Theatre Space,$10 ,,Improv Jams & Open Mics | Peoples Improv Theater,Liz Coin,@lizcoin,Verified 8/7 SMS,,,,The_PIT_NYC_Friday_630_PM_206,40.747473,-73.992227,1,rooftop,154 W 29th St,,"New York, NY 10001",154,W 29th St,,,New York,NY,New York County,10001,US,City of New York
PIT WOMEN'S Mic,Saturday,6:30 PM,8:00 PM,The PIT NYC,Manhattan,Midtown,"154 W. 29th St., New York, NY 10001",Theatre Space,$10 ,,Improv Jams & Open Mics | Peoples Improv Theater,Obi O'Brien,@sayhiobi,Verified tediously 8/4 Charlotte,,,,Saturday-6:30 PM-@sayhiobi,40.747473,-73.992227,1,rooftop,154 W 29th St,,"New York, NY 10001",154,W 29th St,,,New York,NY,New York County,10001,US,City of New York
Broadway Comedy Club Mic,Tuesday,4:00 PM,5:15 PM,Broadway Comedy Club,Manhattan,Midtown,"318 W 53rd St, New York, NY 10019",Comedy Club,$5 ,,signup there,Adrian Smith NOT Cody Lewis,@comedianatrain,Unverified,,,,Tuesday-4:00 PM-@comedianatrain,40.764459,-73.985671,1,rooftop,318 W 53rd St,,"New York, NY 10019",318,W 53rd St,,,New York,NY,New York County,10019,US,City of New York
Broadway Comedy Club,Wednesday,5:00 PM,6:30 PM,Broadway Comedy Club,Manhattan,Hell's Kitchen,"318 W 53rd St, New York, NY 10019",Comedy Club,$5 ,5,https://slotted.co/wednesdaymic,Audrey Mora,@industryroom,Verified 8/7 SMS,,,,Wednesday-5:00 PM-@industryroom,40.764459,-73.985671,1,rooftop,318 W 53rd St,,"New York, NY 10019",318,W 53rd St,,,New York,NY,New York County,10019,US,City of New York
Broadway Comedy Club,Thursday,5:00 PM,6:30 PM,Broadway Comedy Club,Manhattan,Hell's Kitchen,"318 W 53rd St, New York, NY 10019",Comedy Club,$5 ,5,https://slotted.co/gig-mic,Audrey Mora,@industryroom,Verified 8/7 SMS,,,,Thursday_5:00 PM_@industryroom_Broadway Comedy Club,40.764459,-73.985671,1,rooftop,318 W 53rd St,,"New York, NY 10019",318,W 53rd St,,,New York,NY,New York County,10019,US,City of New York
Broadway Comedy Club,Friday,4:00 PM,5:30 PM,Broadway Comedy Club,Manhattan,Hell's Kitchen,"318 W 53rd St, New York, NY 10019",Comedy Club,$5 ,5,https://slotted.co/gig-mic,Dina Marie,@fabulousdinamarie,Verified 8/7 SMS,,,,Broadway_Comedy_Club_Friday_400_PM_211,40.764459,-73.985671,1,rooftop,318 W 53rd St,,"New York, NY 10019",318,W 53rd St,,,New York,NY,New York County,10019,US,City of New York
Win a Guest Spot! St. Mark's LaughingBuddha Mic,Tuesday,5:00 PM,6:15 PM,St. Mark'S Comedy Club,Manhattan,East village,"12 St Marks Pl, New York, NY 10003",Comedy Club,$7 ,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 8/7 SMS,,,,Tuesday-5:00 PM-@laughingbuddhacomedy,40.729131,-73.989225,1,rooftop,12 St Marks Pl,,"New York, NY 10003",12,St Marks Pl,,,New York,NY,New York County,10003,US,City of New York
Get it goin,Wednesday,5:00 PM,6:30 PM,St. Mark'S Comedy Club,Manhattan,East Village,"12 St Marks Pl, New York, NY 10003",Comedy Club,$5 cash,5,in person,Josue Reveles,@Josue.Reveles_,Verified 8/7 SMS,,,,Wednesday-5:00 PM-@Josue.Reveles_,40.729131,-73.989225,1,rooftop,12 St Marks Pl,,"New York, NY 10003",12,St Marks Pl,,,New York,NY,New York County,10003,US,City of New York
Buddha Marks mic,Saturday,4:00 PM,5:30 PM,St. Mark'S Comedy Club,Manhattan,East Village,"12 St Marks Pl, New York, NY 10003",Comedy Club,$5 cash,5,https://www.laughingbuddhacomedy.com/mics,@reedwashere1,@laughingbuddhacomedy,Verified 8/7 SMS,,,,Saturday-4:00 PM-@laughingbuddhacomedy,40.729131,-73.989225,1,rooftop,12 St Marks Pl,,"New York, NY 10003",12,St Marks Pl,,,New York,NY,New York County,10003,US,City of New York
Laughpack @ housewatch,Tuesday,5:15 PM,6:45 PM,Housewatch,Manhattan,East Village,"50 Avenue B, New York, NY 10009",Bar,$5 ,5,signup there,Shane Lorenzen/ Devon Jones,@laughpackproductions,Unverified,,,,Tuesday-5:15 PM-@laughpackproductions,40.723201,-73.982716,1,rooftop,50 Ave B,,"New York, NY 10009",50,Ave B,,,New York,NY,New York County,10009,US,City of New York
Housewatch mic,Wednesday,7:00 PM,9:00 PM,Housewatch,Manhattan,East Village,"50 Avenue B, New York, NY 10009",Comedy Club,1 drink,5,In person only,Hillary Schwartz / Max Ryan,@maxryancomedy,Verified 8/7 SMS,,,,Wednesday-7:00 PM-@maxryancomedy,40.723201,-73.982716,1,rooftop,50 Ave B,,"New York, NY 10009",50,Ave B,,,New York,NY,New York County,10009,US,City of New York
2nd/4th UCB IMPROV JAM,Tuesday,5:30 PM,6:45 PM,UCB,Manhattan,East Village,242 East 14th Street 10003,Theatre Space,Free,,New York Shows - Upright Citizens Brigade,,@ucb,Unverified,,,,Tuesday-5:30 PM-@ucb,40.732446,-73.985566,1,rooftop,242 E 14th St,,"New York, NY 10003",242,E 14th St,,,New York,NY,New York County,10003,US,City of New York
The Grisly Pear Mic-a-thon,Tuesday,5:45 PM,7:00 PM,The Grisly Pear Mic-A-Thon,Manhattan,Midtown,"243 W 54th St, New York, NY 10019",Comedy Club,$7 ,,https://www.laughingbuddhacomedy.com/mics,Laughing Buddha Staff,@laughingbuddhacomedy,Verified 8/7 SMS,,"1st week is a Female Jam, 3rd week is a Minority Jam",,Tuesday-5:45 PM-@laughingbuddhacomedy,40.764498,-73.983298,1,rooftop,243 W 54th St,,"New York, NY 10019",243,W 54th St,,,New York,NY,New York County,10019,US,City of New York
Bad Behavior Mic,Tuesday,6:00 PM,8:00 PM,Echo Bravo,Brooklyn,Bushwick,"445 Troutman St, Brooklyn, NY 11237",Bar,$3 ,,signup there,@graci3city @silliebobbiebrown,@behaviormic,Verified tediously 8/5 Malev,,,,Tuesday-6:00 PM-@behaviormic,40.707944,-73.921638,1,rooftop,445 Troutman St,,"Brooklyn, NY 11237",445,Troutman St,,,Brooklyn,NY,Kings County,11237,US,City of New York
Jeans and a Nice Top,Tuesday,6:00 PM,7:30 PM,Pine Box,Brooklyn,Williamsburg,"12 Grattan St, Brooklyn, NY 11206",Bar,Free (buy smth at bar pls),,signup there,,@jeansandanicetopcomedy,Unverified,,,,Tuesday-6:00 PM-@jeansandanicetopcomedy,40.7054,-73.932706,1,rooftop,12 Grattan St,,"Brooklyn, NY 11206",12,Grattan St,,,Brooklyn,NY,Kings County,11206,US,City of New York
The Bull Jive mic,Tuesday,6:15 PM,7:15 PM,Cowboy Tom'S,Manhattan,Lower east side,"120 Orchard St, New York, NY 10002",Comedy Club,$5 ,,sign up in person,Chase Allen,@seechaselounge,Verified tediously 8/4 Charlotte,,,,Tuesday-6:15 PM-@seechaselounge,40.71942,-73.989461,1,rooftop,120 Orchard St,,"New York, NY 10002",120,Orchard St,,,New York,NY,New York County,10002,US,City of New York
The Bull Jive mic,Wednesday,6:15 PM,7:30 PM,Cowboy Tom'S,Manhattan,Lower east side,"120 Orchard St, New York, NY 10002",Comedy Club,$5 ,,sign up in person,Chase Allen,@seechaselounge,Verified tediously 8/4 Charlotte,,,,Wednesday-6:15 PM-@seechaselounge,40.71942,-73.989461,1,rooftop,120 Orchard St,,"New York, NY 10002",120,Orchard St,,,New York,NY,New York County,10002,US,City of New York
